locationID,locationState,PostCode,City
10943,WA,6163,HAMILTON HILL
10944,WA,6163,HILTON
10945,WA,6163,KARDINYA
10946,WA,6163,NORTH COOGEE
10947,WA,6163,NORTH LAKE
10948,WA,6163,O'CONNOR
10949,WA,6163,SAMSON
10950,WA,6163,SPEARWOOD
10951,WA,6164,ATWELL
10952,WA,6164,AUBIN GROVE
10953,WA,6164,BANJUP
10954,WA,6164,BEELIAR
10955,WA,6164,HAMMOND PARK
10956,WA,6164,JANDAKOT
10957,WA,6164,SOUTH LAKE
10958,WA,6164,TREEBY
10959,WA,6164,YANGEBUP
10960,WA,6165,HOPE VALLEY
10961,WA,6165,NAVAL BASE
10962,WA,6166,HENDERSON
10963,WA,6166,LAKE COOGEE
10964,WA,6166,WATTLEUP
10965,WA,6167,ANKETELL
10966,WA,6167,BERTRAM
10967,WA,6167,CALISTA
10968,WA,6167,CASUARINA
10969,WA,6167,KWINANA BEACH
10970,WA,6167,KWINANA TOWN CENTRE
10971,WA,6167,MANDOGALUP
10972,WA,6167,MEDINA
10973,WA,6167,ORELIA
10974,WA,6167,PARMELIA
10975,WA,6167,POSTANS
10976,WA,6167,THE SPECTACLES
10977,WA,6167,WANDI
10978,WA,6168,EAST ROCKINGHAM
10979,WA,6168,GARDEN ISLAND
10980,WA,6168,HILLMAN
10981,WA,6168,PERON
10982,WA,6168,ROCKINGHAM
10983,WA,6168,ROCKINGHAM BEACH
10984,WA,6168,ROCKINGHAM DC
10985,WA,6169,SAFETY BAY
10986,WA,6169,SHOALWATER
10987,WA,6169,WAIKIKI
10988,WA,6169,WARNBRO
10989,WA,6170,LEDA
10990,WA,6170,WELLARD
10991,WA,6171,BALDIVIS
10992,WA,6172,PORT KENNEDY
10993,WA,6173,SECRET HARBOUR
10994,WA,6174,GOLDEN BAY
10995,WA,6175,SINGLETON
10996,WA,6176,KARNUP
10997,WA,6180,LAKELANDS
10998,WA,6180,PARKLANDS
10999,WA,6181,STAKE HILL
11000,WA,6182,KERALUP
11001,WA,6207,NAMBEELUP
11002,WA,6207,NORTH DANDALUP
11003,WA,6207,SOLUS
11004,WA,6207,WHITTAKER
11005,WA,6208,FAIRBRIDGE
11006,WA,6208,MEELON
11007,WA,6208,NIRIMBA
11008,WA,6208,NORTH YUNDERUP
11009,WA,6208,OAKLEY
11010,WA,6208,PINJARRA
11011,WA,6208,POINT GREY
11012,WA,6208,RAVENSWOOD
11013,WA,6208,SOUTH YUNDERUP
11014,WA,6208,WEST PINJARRA
11015,WA,6209,BARRAGUP
11016,WA,6209,FURNISSDALE
11017,WA,6210,DUDLEY PARK
11018,WA,6210,ERSKINE
11019,WA,6210,FALCON
11020,WA,6210,GREENFIELDS
11021,WA,6210,HALLS HEAD
11022,WA,6210,MADORA BAY
11023,WA,6210,MANDURAH
11024,WA,6210,MANDURAH DC
11025,WA,6210,MANDURAH EAST
11026,WA,6210,MANDURAH NORTH
11027,WA,6210,MEADOW SPRINGS
11028,WA,6210,SAN REMO
11029,WA,6210,SILVER SANDS
11030,WA,6210,WANNANUP
11031,WA,6211,CLIFTON
11032,WA,6211,DAWESVILLE
11033,WA,6211,HERRON
11034,WA,6213,BANKSIADALE
11035,WA,6213,DWELLINGUP
11036,WA,6213,ETMILYN
11037,WA,6213,HOLYOAKE
11038,WA,6213,INGLEHOPE
11039,WA,6213,MARRINUP
11040,WA,6213,TEESDALE
11041,WA,6214,BIRCHMONT
11042,WA,6214,WEST COOLUP
11043,WA,6215,HAMEL
11044,WA,6215,LAKE CLIFTON
11045,WA,6215,NANGA BROOK
11046,WA,6215,PRESTON BEACH
11047,WA,6215,WAGERUP
11048,WA,6215,WAROONA
11049,WA,6218,YARLOOP
11050,WA,6220,HARVEY
11051,WA,6220,HOFFMAN
11052,WA,6220,UDUC
11053,WA,6220,WARAWARRUP
11054,WA,6223,BENGER
11055,WA,6224,BEELA
11056,WA,6225,ALLANSON
11057,WA,6225,CARDIFF
11058,WA,6225,HARRIS RIVER
11059,WA,6225,LYALLS MILL
11060,WA,6225,MCALINDEN
11061,WA,6225,NOGGERUP
11062,WA,6225,PALMER
11063,WA,6225,PRESTON SETTLEMENT
11064,WA,6225,SHOTTS
11065,WA,6225,YOURDAMUNG LAKE
11066,WA,6226,ROELANDS
11067,WA,6228,WATERLOO
11068,WA,6229,PICTON
11069,WA,6229,PICTON EAST
11070,WA,6230,CAREY PARK
11071,WA,6230,COLLEGE GROVE
11072,WA,6230,DALYELLUP
11073,WA,6230,DAVENPORT
11074,WA,6230,EAST BUNBURY
11075,WA,6230,GELORUP
11076,WA,6230,GLEN IRIS
11077,WA,6230,PELICAN POINT
11078,WA,6230,SOUTH BUNBURY
11079,WA,6230,USHER
11080,WA,6230,VITTORIA
11081,WA,6232,EATON
11082,WA,6232,MILLBRIDGE
11083,WA,6233,AUSTRALIND
11084,WA,6233,BINNINGUP
11085,WA,6233,LESCHENAULT
11086,WA,6233,PARKFIELD
11087,WA,6233,WELLESLEY
11088,WA,6236,DARDANUP
11089,WA,6236,DARDANUP WEST
11090,WA,6236,FERGUSON
11091,WA,6236,HENTY
11092,WA,6236,PARADISE
11093,WA,6236,WELLINGTON FOREST
11094,WA,6236,WELLINGTON MILL
11095,WA,6237,ELGIN
11096,WA,6237,NORTH BOYANUP
11097,WA,6237,STRATHAM
11098,WA,6237,THE PLAINS
11099,WA,6239,ARGYLE
11100,WA,6239,BEELERUP
11101,WA,6239,CHARLEY CREEK
11102,WA,6239,DONNYBROOK
11103,WA,6239,GLEN MERVYN
11104,WA,6239,PAYNEDALE
11105,WA,6239,QUEENWOOD
11106,WA,6239,THOMSON BROOK
11107,WA,6239,UPPER CAPEL
11108,WA,6239,YABBERUP
11109,WA,6240,LOWDEN
11110,WA,6243,WILGA
11111,WA,6243,WILGA WEST
11112,WA,6244,CHOWERUP
11113,WA,6244,DINNINUP
11114,WA,6244,KULIKUP
11115,WA,6244,MAYANUP
11116,WA,6244,SCOTTS BROOK
11117,WA,6244,TONEBRIDGE
11118,WA,6244,TRIGWELL
11119,WA,6251,KIRUP
11120,WA,6251,NEWLANDS
11121,WA,6253,BALINGUP
11122,WA,6253,GRIMWADE
11123,WA,6253,SOUTHAMPTON
11124,WA,6254,GREENBUSHES
11125,WA,6254,NORTH GREENBUSHES
11126,WA,6255,BENJINUP
11127,WA,6255,CATTERICK
11128,WA,6255,HESTER
11129,WA,6255,HESTER BROOK
11130,WA,6255,KANGAROO GULLY
11131,WA,6256,GLENLYNN
11132,WA,6256,KINGSTON
11133,WA,6256,MARANUP
11134,WA,6256,WANDILLUP
11135,WA,6256,YORNUP
11136,WA,6258,BALBARRUP
11137,WA,6258,DEANMILL
11138,WA,6258,DIAMOND TREE
11139,WA,6258,DINGUP
11140,WA,6258,DIXVALE
11141,WA,6258,DONNELLY RIVER
11142,WA,6258,GLENORAN
11143,WA,6258,JARDEE
11144,WA,6258,LAKE MUIR
11145,WA,6258,LINFARNE
11146,WA,6258,MANJIMUP
11147,WA,6258,MIDDLESEX
11148,WA,6258,PALGARUP
11149,WA,6258,PERUP
11150,WA,6258,QUINNINUP
11151,WA,6258,RINGBARK
11152,WA,6258,SMITH BROOK
11153,WA,6258,UPPER WARREN
11154,WA,6258,WILGARRUP
11155,WA,6258,YANMAH
11156,WA,6260,BEEDELUP
11157,WA,6260,BIDDELIA
11158,WA,6260,CALLCUP
11159,WA,6260,CHANNYBEARUP
11160,WA,6260,EASTBROOK
11161,WA,6260,LAKE JASPER
11162,WA,6260,PEERABEELUP
11163,WA,6260,PEMBERTON
11164,WA,6260,YEAGARUP
11165,WA,6262,MEERUP
11166,WA,6262,NORTHCLIFFE
11167,WA,6262,SHANNON
11168,WA,6271,CAPEL
11169,WA,6271,CAPEL RIVER
11170,WA,6271,FORREST BEACH
11171,WA,6271,PEPPERMINT GROVE BEACH
11172,WA,6271,STIRLING ESTATE
11173,WA,6275,BARRABUP
11174,WA,6275,CARLOTTA
11175,WA,6275,DARRADUP
11176,WA,6275,EAST NANNUP
11177,WA,6275,JALBARRAGUP
11178,WA,6275,JARRAHWOOD
11179,WA,6275,NANNUP
11180,WA,6275,SCOTT RIVER EAST
11181,WA,6275,YOGANUP
11182,WA,6280,ABBA RIVER
11183,WA,6280,ABBEY
11184,WA,6280,ACTON PARK
11185,WA,6280,AMBERGATE
11186,WA,6280,ANNIEBROOK
11187,WA,6280,CARBUNUP RIVER
11188,WA,6280,CHAPMAN HILL
11189,WA,6280,GEOGRAPHE
11190,WA,6280,HITHERGREEN
11191,WA,6280,JINDONG
11192,WA,6280,KALGUP
11193,WA,6280,KALOORUP
11194,WA,6280,KEALY
11195,WA,6280,LUDLOW
11196,WA,6280,MARYBROOK
11197,WA,6280,METRICUP
11198,WA,6280,NORTH JINDONG
11199,WA,6280,REINSCOURT
11200,WA,6280,RUABON
11201,WA,6280,SABINA RIVER
11202,WA,6280,SIESTA PARK
11203,WA,6280,VASSE
11204,WA,6280,WALSALL
11205,WA,6280,WEST BUSSELTON
11206,WA,6280,YALYALUP
11207,WA,6280,YELVERTON
11208,WA,6280,YOONGARILLUP
11209,WA,6281,DUNSBOROUGH
11210,WA,6281,EAGLE BAY
11211,WA,6281,NATURALISTE
11212,WA,6281,QUEDJINUP
11213,WA,6281,QUINDALUP
11214,WA,6282,YALLINGUP
11215,WA,6282,YALLINGUP SIDING
11216,WA,6284,BAUDIN
11217,WA,6284,GRACETOWN
11218,WA,6284,TREETON
11219,WA,6285,GNARABUP
11220,WA,6285,MARGARET RIVER
11221,WA,6285,OSMINGTON
11222,WA,6285,PREVELLY
11223,WA,6285,ROSA BROOK
11224,WA,6285,ROSA GLEN
11225,WA,6285,SCHROEDER
11226,WA,6285,YEBBLE
11227,WA,6286,FOREST GROVE
11228,WA,6286,REDGATE
11229,WA,6288,ALEXANDRA BRIDGE
11230,WA,6288,HAMELIN BAY
11231,WA,6288,KARRIDALE
11232,WA,6288,NILLUP
11233,WA,6288,SCOTT RIVER
11234,WA,6288,WARNER GLEN
11235,WA,6290,AUGUSTA
11236,WA,6290,DEEPDENE
11237,WA,6290,EAST AUGUSTA
11238,WA,6290,KUDARDUP
11239,WA,6290,LEEUWIN
11240,WA,6290,MOLLOY ISLAND
11241,WA,6302,BADGIN
11242,WA,6302,BALLADONG
11243,WA,6302,CALJIE
11244,WA,6302,DALIAK
11245,WA,6302,FLINT
11246,WA,6302,FLYNN
11247,WA,6302,GILGERING
11248,WA,6302,GREENHILLS
11249,WA,6302,INKPEN
11250,WA,6302,KAURING
11251,WA,6302,MALEBELLING
11252,WA,6302,NARRALOGGAN
11253,WA,6302,QUELLINGTON
11254,WA,6302,ST RONANS
11255,WA,6302,TALBOT
11256,WA,6302,TALBOT WEST
11257,WA,6302,WILBERFORCE
11258,WA,6302,YORK
11259,WA,6304,BALLY BALLY
11260,WA,6304,BEVERLEY
11261,WA,6304,DALE
11262,WA,6304,EAST BEVERLEY
11263,WA,6304,KOKEBY
11264,WA,6304,WESTDALE
11265,WA,6306,ALDERSYDE
11266,WA,6306,JELCOBINE
11267,WA,6306,KWEDA
11268,WA,6308,DWARDA
11269,WA,6308,EAST PINGELLY
11270,WA,6308,HASTINGS
11271,WA,6308,PINGELLY
11272,WA,6308,PUMPHREYS BRIDGE
11273,WA,6308,SPRINGS
11274,WA,6308,WANDERING
11275,WA,6308,WEST PINGELLY
11276,WA,6309,EAST POPANYINNING
11277,WA,6309,POPANYINNING
11278,WA,6309,WEST POPANYINNING
11279,WA,6311,DRYANDRA
11280,WA,6311,LOL GRAY
11281,WA,6311,TOWNSENDALE
11282,WA,6311,WARDERING
11283,WA,6311,YORNANING
11284,WA,6312,DUMBERNING
11285,WA,6312,HILLSIDE
11286,WA,6312,MINIGIN
11287,WA,6312,NARROGIN
11288,WA,6312,NARROGIN VALLEY
11289,WA,6312,NOMANS LAKE
11290,WA,6312,TOOLIBIN
11291,WA,6312,YILLIMINNING
11292,WA,6313,HIGHBURY
11293,WA,6315,ARTHUR RIVER
11294,WA,6315,BALLAYING
11295,WA,6315,CANCANNING
11296,WA,6315,DONGOLOCKING
11297,WA,6315,GUNDARING
11298,WA,6315,JALORAN
11299,WA,6315,LIME LAKE
11300,WA,6315,MINDING
11301,WA,6315,PIESSEVILLE
11302,WA,6315,WAGIN
11303,WA,6315,WEDGECARRUP
11304,WA,6316,CARTMETICUP
11305,WA,6316,GLENCOE
11306,WA,6316,KENMARE
11307,WA,6316,WESTWOOD
11308,WA,6317,BADGEBUP
11309,WA,6317,CARROLUP
11310,WA,6317,COBLININE
11311,WA,6317,DATATINE
11312,WA,6317,EWLYAMARTUP
11313,WA,6317,KATANNING
11314,WA,6317,MARRACOONDA
11315,WA,6317,PINWERNYING
11316,WA,6317,SOUTH DATATINE
11317,WA,6317,SOUTH GLENCOE
11318,WA,6320,DARTNALL
11319,WA,6320,LAKE TOOLBRUNUP
11320,WA,6320,TAMBELLUP
11321,WA,6320,WANSBROUGH
11322,WA,6322,TENTERDEN
11323,WA,6323,KENDENUP
11324,WA,6324,DENBARKER
11325,WA,6324,FOREST HILL
11326,WA,6324,PERILLUP
11327,WA,6324,PORONGURUP
11328,WA,6324,SOUTH STIRLING
11329,WA,6324,TAKALARUP
11330,WA,6326,NARRIKUP
11331,WA,6327,REDMOND
11332,WA,6327,REDMOND WEST
11333,WA,6328,CHEYNES
11334,WA,6328,GNOWELLEN
11335,WA,6328,GREEN RANGE
11336,WA,6328,KOJANEERUP SOUTH
11337,WA,6328,MANYPEAKS
11338,WA,6328,METTLER
11339,WA,6328,PALMDALE
11340,WA,6328,WELLSTEAD
11341,WA,6330,ALBANY
11342,WA,6330,BAYONET HEAD
11343,WA,6330,BIG GROVE
11344,WA,6330,CENTENNIAL PARK
11345,WA,6330,DROME
11346,WA,6330,ELLEKER
11347,WA,6330,EMU POINT
11348,WA,6330,FRENCHMAN BAY
11349,WA,6330,GLEDHOW
11350,WA,6330,GOODE BEACH
11351,WA,6330,GREEN VALLEY
11352,WA,6330,KALGAN
11353,WA,6330,KING RIVER
11354,WA,6330,KRONKUP
11355,WA,6330,LANGE
11356,WA,6330,LITTLE GROVE
11357,WA,6330,LOCKYER
11358,WA,6330,LOWER KING
11359,WA,6330,LOWLANDS
11360,WA,6330,MARBELUP
11361,WA,6330,MCKAIL
11362,WA,6330,MIDDLETON BEACH
11363,WA,6330,MILLBROOK
11364,WA,6330,MILPARA
11365,WA,6330,MOUNT CLARENCE
11366,WA,6330,MOUNT ELPHINSTONE
11367,WA,6330,MOUNT MELVILLE
11368,WA,6330,NANARUP
11369,WA,6330,NAPIER
11370,WA,6330,NULLAKI
11371,WA,6330,ORANA
11372,WA,6330,PORT ALBANY
11373,WA,6330,ROBINSON
11374,WA,6330,SANDPATCH
11375,WA,6330,SEPPINGS
11376,WA,6330,SPENCER PARK
11377,WA,6330,TORBAY
11378,WA,6330,TORNDIRRUP
11379,WA,6330,VANCOUVER PENINSULA
11380,WA,6330,WALMSLEY
11381,WA,6330,WARRENUP
11382,WA,6330,WEST CAPE HOWE
11383,WA,6330,YAKAMIA
11384,WA,6330,YOUNGS SIDING
11385,WA,6331,ALBANY DC
11386,WA,6332,ALBANY PO
11387,WA,6333,DENMARK
11388,WA,6333,HAY
11389,WA,6333,HAZELVALE
11390,WA,6333,KENTDALE
11391,WA,6333,KORDABUP
11392,WA,6333,MOUNT LINDESAY
11393,WA,6333,MOUNT ROMANCE
11394,WA,6333,NORNALUP
11395,WA,6333,OCEAN BEACH
11396,WA,6333,PARRYVILLE
11397,WA,6333,PEACEFUL BAY
11398,WA,6333,SCOTSDALE
11399,WA,6333,SHADFORTH
11400,WA,6333,TINGLEDALE
11401,WA,6333,TRENT
11402,WA,6335,GNOWANGERUP
11403,WA,6335,JACKITUP
11404,WA,6335,KEBARINGUP
11405,WA,6335,PALLINUP
11406,WA,6336,MILLS LAKE
11407,WA,6336,MINDARABIN
11408,WA,6336,NEEDILUP
11409,WA,6336,ONGERUP
11410,WA,6336,TOOMPUP
11411,WA,6337,FITZGERALD
11412,WA,6337,GAIRDNER
11413,WA,6337,JACUP
11414,WA,6337,JERRAMUNGUP
11415,WA,6337,WEST FITZGERALD
11416,WA,6338,AMELUP
11417,WA,6338,MAGITUP
11418,WA,6338,NALYERLUP
11419,WA,6338,NORTH STIRLINGS
11420,WA,6338,STIRLING RANGE NATIONAL PARK
11421,WA,6341,NYABING
11422,WA,6343,PINGRUP
11423,WA,6346,FITZGERALD RIVER NATIONAL PARK
11424,WA,6346,JERDACUTTUP
11425,WA,6346,RAVENSTHORPE
11426,WA,6346,WEST RIVER
11427,WA,6348,HOPETOUN
11428,WA,6350,DUMBLEYUNG
11429,WA,6350,NAIRIBIN
11430,WA,6350,NIPPERING
11431,WA,6351,NORTH MOULYINNING
11432,WA,6352,KUKERIN
11433,WA,6352,MERILUP
11434,WA,6352,NORTH KUKERIN
11435,WA,6352,SOUTH KUKERIN
11436,WA,6353,BEENONG
11437,WA,6353,KUENDER
11438,WA,6353,LAKE GRACE
11439,WA,6353,MALLEE HILL
11440,WA,6353,NEENDALING
11441,WA,6353,NORTH BURNGUP
11442,WA,6353,NORTH LAKE GRACE
11443,WA,6353,SOUTH LAKE GRACE
11444,WA,6353,TARIN ROCK
11445,WA,6355,DUNN ROCK
11446,WA,6355,EAST NEWDEGATE
11447,WA,6355,HOLT ROCK
11448,WA,6355,LAKE BIDDY
11449,WA,6355,LAKE CAMM
11450,WA,6355,MAGENTA
11451,WA,6355,NEWDEGATE
11452,WA,6355,SOUTH NEWDEGATE
11453,WA,6355,VARLEY
11454,WA,6356,HATTER HILL
11455,WA,6356,LAKE KING
11456,WA,6357,PINGARING
11457,WA,6358,KARLGARIN
11458,WA,6359,FORRESTANIA
11459,WA,6359,HYDEN
11460,WA,6359,LITTLE ITALY
11461,WA,6361,HARRISMITH
11462,WA,6361,TINCURRIN
11463,WA,6363,DUDININ
11464,WA,6363,WALYURIN
11465,WA,6365,JILAKIN
11466,WA,6365,JITARNING
11467,WA,6365,KULIN
11468,WA,6365,KULIN WEST
11469,WA,6367,KONDININ
11470,WA,6368,SOUTH KUMMININ
11471,WA,6369,NAREMBEEN
11472,WA,6369,WADDERIN
11473,WA,6369,WEST HOLLETON
11474,WA,6370,EAST WICKEPIN
11475,WA,6370,GILLIMANNING
11476,WA,6370,MALYALLING
11477,WA,6370,WICKEPIN
11478,WA,6372,KIRK ROCK
11479,WA,6372,YEALERING
11480,WA,6375,ADAMSVALE
11481,WA,6375,BILBARIN
11482,WA,6375,GORGE ROCK
11483,WA,6375,KUNJIN
11484,WA,6375,KURRENKUTTEN
11485,WA,6383,BADJALING
11486,WA,6383,BALKULING
11487,WA,6383,DANGIN
11488,WA,6383,DOODENANNING
11489,WA,6383,DULBELLING
11490,WA,6383,MOUNT STIRLING
11491,WA,6383,QUAIRADING
11492,WA,6383,SOUTH QUAIRADING
11493,WA,6383,WAMENUSKING
11494,WA,6383,YOTING
11495,WA,6384,PANTAPIN
11496,WA,6385,KWOLYIN
11497,WA,6386,SHACKLETON
11498,WA,6390,BANNISTER
11499,WA,6390,LOWER HOTHAM
11500,WA,6390,MARRADONG
11501,WA,6390,NORTH BANNISTER
11502,WA,6390,RANFORD
11503,WA,6390,UPPER MURRAY
11504,WA,6391,QUINDANNING
11505,WA,6392,DARDADINE
11506,WA,6392,DARKAN
11507,WA,6392,MEEKING
11508,WA,6393,DURANILLIN
11509,WA,6394,BEAUFORT RIVER
11510,WA,6394,CHANGERUP
11511,WA,6394,ORCHID VALLEY
11512,WA,6394,QUALEUP
11513,WA,6395,CHERRY TREE POOL
11514,WA,6395,JINGALUP
11515,WA,6395,KOJONUP
11516,WA,6395,LUMEAH
11517,WA,6395,RYANSBROOK
11518,WA,6396,FRANKLAND RIVER
11519,WA,6397,ROCKY GULLY
11520,WA,6398,NORTH WALPOLE
11521,WA,6398,WALPOLE
11522,WA,6401,IRISHTOWN
11523,WA,6401,JENNACUBBINE
11524,WA,6401,JENNAPULLIN
11525,WA,6401,KATRINE
11526,WA,6401,MALABAINE
11527,WA,6401,MEENAAR
11528,WA,6401,NORTHAM
11529,WA,6401,ROSSMORE
11530,WA,6401,SOUTHERN BROOK
11531,WA,6401,SPENCERS BROOK
11532,WA,6401,THROSSELL
11533,WA,6403,GRASS VALLEY
11534,WA,6405,GREENWOODS VALLEY
11535,WA,6405,MECKERING
11536,WA,6405,QUELAGETTING
11537,WA,6405,WARDING EAST
11538,WA,6407,WAEEL
11539,WA,6407,WATERCARRIN
11540,WA,6407,YOUNDEGIN
11541,WA,6409,NORTH TAMMIN
11542,WA,6409,SOUTH TAMMIN
11543,WA,6409,TAMMIN
11544,WA,6410,DAADENNING CREEK
11545,WA,6410,KELLERBERRIN
11546,WA,6410,MOUNT CAROLINE
11547,WA,6410,NORTH KELLERBERRIN
11548,WA,6411,DOODLAKINE
11549,WA,6411,SOUTH DOODLAKINE
11550,WA,6412,BAANDEE
11551,WA,6412,NORTH BAANDEE
11552,WA,6413,HINES HILL
11553,WA,6414,NANGEENAN
11554,WA,6415,GOOMARIN
11555,WA,6415,KORBEL
11556,WA,6415,MERREDIN
11557,WA,6415,NOKANING
11558,WA,6415,NORPA
11559,WA,6415,TANDEGIN
11560,WA,6419,ARDATH
11561,WA,6421,SOUTH BURRACOPPIN
11562,WA,6421,WARRALAKIN
11563,WA,6422,WALGOOLAN
11564,WA,6423,CARRABIN
11565,WA,6423,WARRACHUPPIN
11566,WA,6423,WESTONIA
11567,WA,6424,NORTH BODALLIN
11568,WA,6424,SOUTH BODALLIN
11569,WA,6425,DULYALBIN
11570,WA,6426,GHOOLI
11571,WA,6426,HOLLETON
11572,WA,6426,MARVEL LOCH
11573,WA,6426,MOUNT HAMPTON
11574,WA,6426,MOUNT JACKSON
11575,WA,6426,MOUNT PALMER
11576,WA,6426,PARKER RANGE
11577,WA,6426,SKELETON ROCK
11578,WA,6426,SOUTH YILGARN
11579,WA,6426,SOUTHERN CROSS
11580,WA,6426,YELLOWDINE
11581,WA,6427,KOOLYANOBBING
11582,WA,6428,BABAKIN
11583,WA,6429,KARRAMINDIE
11584,WA,6429,LONDONDERRY
11585,WA,6429,VICTORIA ROCK
11586,WA,6429,WALLAROO
11587,WA,6430,BINDULI
11588,WA,6430,HANNANS
11589,WA,6430,KALGOORLIE
11590,WA,6430,KARLKURLA
11591,WA,6430,LAMINGTON
11592,WA,6430,PICCADILLY
11593,WA,6430,SOMERVILLE
11594,WA,6430,SOUTH KALGOORLIE
11595,WA,6430,WEST KALGOORLIE
11596,WA,6430,WEST LAMINGTON
11597,WA,6430,YILKARI
11598,WA,6431,EMU FLAT
11599,WA,6431,FEYSVILLE
11600,WA,6431,KANOWNA
11601,WA,6431,KOOKYNIE
11602,WA,6431,KURNALPI
11603,WA,6431,LAKEWOOD
11604,WA,6431,ORA BANDA
11605,WA,6431,PLUMRIDGE LAKES
11606,WA,6431,TRAFALGAR
11607,WA,6431,WARBURTON
11608,WA,6432,FIMISTON
11609,WA,6432,SOUTH BOULDER
11610,WA,6432,VICTORY HEIGHTS
11611,WA,6433,HANNANS PO
11612,WA,6433,KALGOORLIE DC
11613,WA,6433,KALGOORLIE PO
11614,WA,6434,FORREST
11615,WA,6434,PARKESTON
11616,WA,6434,RAWLINNA
11617,WA,6434,ZANTHUS
11618,WA,6436,MENZIES
11619,WA,6436,ULARRING
11620,WA,6437,LEINSTER
11621,WA,6437,SIR SAMUEL
11622,WA,6438,LAKE DARLOT
11623,WA,6438,LEONORA
11624,WA,6440,BANDYA
11625,WA,6440,BEADELL
11626,WA,6440,LAKE WELLS
11627,WA,6440,LAVERTON
11628,WA,6440,NEALE
11629,WA,6442,KAMBALDA EAST
11630,WA,6442,KAMBALDA WEST
11631,WA,6443,BALLADONIA
11632,WA,6443,CAIGUNA
11633,WA,6443,DUNDAS
11634,WA,6443,EUCLA
11635,WA,6443,FRASER RANGE
11636,WA,6443,HIGGINSVILLE
11637,WA,6443,MADURA
11638,WA,6443,NORSEMAN
11639,WA,6443,WIDGIEMOOLTHA
11640,WA,6445,NORTH CASCADE
11641,WA,6445,SALMON GUMS
11642,WA,6446,GRASS PATCH
11643,WA,6447,LORT RIVER
11644,WA,6447,SCADDAN
11645,WA,6448,GIBSON
11646,WA,6450,BANDY CREEK
11647,WA,6450,BEAUMONT
11648,WA,6450,CAPE LE GRAND
11649,WA,6450,CASCADE
11650,WA,6450,CASTLETOWN
11651,WA,6450,CHADWICK
11652,WA,6450,DALYUP
11653,WA,6450,EAST MUNGLINUP
11654,WA,6450,ESPERANCE
11655,WA,6450,HOWICK
11656,WA,6450,MERIVALE
11657,WA,6450,NERIDUP
11658,WA,6450,NULSEN
11659,WA,6450,PINK LAKE
11660,WA,6450,SINCLAIR
11661,WA,6450,WEST BEACH
11662,WA,6452,CAPE ARID
11663,WA,6452,ISRAELITE BAY
11664,WA,6460,GOOMALLING
11665,WA,6460,HULONGINE
11666,WA,6460,KARRANADGIN
11667,WA,6460,UCARTY WEST
11668,WA,6460,WALYORMOURING
11669,WA,6461,DOWERIN
11670,WA,6461,KOOMBERKINE
11671,WA,6462,HINDMARSH
11672,WA,6462,UCARTY
11673,WA,6463,BENJABERRING
11674,WA,6465,MANMANNING
11675,WA,6466,CADOUX
11676,WA,6468,GOODLANDS
11677,WA,6468,KALANNIE
11678,WA,6468,PETRUDOR
11679,WA,6470,KULJA
11680,WA,6472,BEACON
11681,WA,6472,BIMBIJY
11682,WA,6472,CLEARY
11683,WA,6472,KARROUN HILL
11684,WA,6472,REMLAP
11685,WA,6472,TAMPU
11686,WA,6473,NORTH WIALKI
11687,WA,6473,WIALKI
11688,WA,6475,BADGERIN ROCK
11689,WA,6475,DUKIN
11690,WA,6475,KOORDA
11691,WA,6475,LAKE MARGARETTE
11692,WA,6475,NEWCARLBEON
11693,WA,6476,GABBIN
11694,WA,6477,BENCUBBIN
11695,WA,6477,WELBUNGIN
11696,WA,6479,BARBALIN
11697,WA,6479,DANDANNING
11698,WA,6479,ELACHBUTTING
11699,WA,6479,KARLONING
11700,WA,6479,LAKE BROWN
11701,WA,6479,WATTONING
11702,WA,6479,WILGOYNE
11703,WA,6480,NUKARNI
11704,WA,6484,ENNUIN
11705,WA,6484,LAKE DEBORAH
11706,WA,6485,KORRELOCKING
11707,WA,6485,NALKAIN
11708,WA,6485,NEMBUDDING
11709,WA,6487,NORTH YELBENI
11710,WA,6487,SOUTH YELBENI
11711,WA,6487,YELBENI
11712,WA,6488,NORTH TRAYNING
11713,WA,6488,SOUTH TRAYNING
11714,WA,6488,TRAYNING
11715,WA,6489,KUNUNOPPIN
11716,WA,6489,NORTH KUNUNOPPIN
11717,WA,6489,SOUTH KUNUNOPPIN
11718,WA,6490,CHANDLER
11719,WA,6490,ELABBIN
11720,WA,6490,KWELKAN
11721,WA,6490,NUNGARIN
11722,WA,6490,TALGOMINE
11723,WA,6502,BINDOON
11724,WA,6502,BINDOON TRAINING AREA
11725,WA,6503,BAMBUN
11726,WA,6503,BEERMULLAH
11727,WA,6503,GINGIN
11728,WA,6503,GINGINUP
11729,WA,6503,GRANVILLE
11730,WA,6503,LENNARD BROOK
11731,WA,6503,MINDARRA
11732,WA,6503,MOORE RIVER NATIONAL PARK
11733,WA,6503,NEERGABBY
11734,WA,6503,ORANGE SPRINGS
11735,WA,6503,RED GULLY
11736,WA,6503,WANERIE
11737,WA,6503,YEAL
11738,WA,6505,WANNAMAL
11739,WA,6507,CATABY
11740,WA,6507,DANDARAGAN
11741,WA,6507,MIMEGARRA
11742,WA,6507,REGANS FORD
11743,WA,6507,YATHROO
11744,WA,6509,GLENTROMIE
11745,WA,6509,NEW NORCIA
11746,WA,6509,WADDINGTON
